8c69b014-52e7-11ea-b9ac-87a8bd955172	A serving of Cheez-Its releases 130 kcal (1 kcal = 4.18 kJ) when digested by your body. If this same amount of energy were transferred to 2.5 kg of water at 27 °C ,what would the final temperature be?	start physical_unit 29 29 temperature °c qc_end physical_unit 15 16 5 6 heat_energy qc_end c_other OTHER qc_end physical_unit 29 29 26 27 mass qc_end physical_unit 29 29 31 32 temperature qc_end end
8c6a729a-52e7-11ea-b3b7-87a8bd955172	What is the mass of three moles of ethane?	start physical_unit 8 8 mass g qc_end end
8c6b3606-52e7-11ea-8ec7-87a8bd955172	If 82.9 mL of lead(II) nitrate solution reacts completely with excess sodium iodide solution to yield 0.179 g of precipitate, what is the molarity of lead(II) ion in the original solution?	start physical_unit 25 26 molarity mol/l qc_end physical_unit 4 6 1 2 volume qc_end c_other OTHER qc_end physical_unit 19 19 16 17 percent_yield qc_end end
8c6c956e-52e7-11ea-980d-87a8bd955172	How many grams of O2 are needed to react with 84.5 g of NH3?	start physical_unit 4 4 mass g qc_end physical_unit 13 13 10 11 mass qc_end end
8c6c956f-52e7-11ea-bd0d-87a8bd955172	How would you balance the following equation: NH3 + H2SO4 -> (NH4)2SO4?	start chemical_equation qc_end chemical_equation 7 11 qc_end end
8c6c9570-52e7-11ea-86d9-87a8bd955172	What is the mass of 2.6 mol of lithium bromide?	start physical_unit 8 9 mass g qc_end physical_unit 8 9 5 6 mole qc_end end
8c6cbd22-52e7-11ea-91e0-87a8bd955172	A 73 mL volume of gas enclosed in a piston at a pressure of 100 kPa, and a temperature of 0 °C was heated to a temperature of 80 °C and the new volume occupied was 4530 mL. What is the new pressure that the gas exerts?	start physical_unit 44 45 pressure kpa qc_end physical_unit 44 45 14 15 pressure qc_end physical_unit 44 45 1 2 volume qc_end physical_unit 44 45 20 21 temperature qc_end physical_unit 44 45 28 29 temperature qc_end physical_unit 44 45 36 37 volume qc_end end
8c6cbd23-52e7-11ea-a291-87a8bd955172	What is the chemical equation for pure uranium being obtained by reacting uranium (IV) chloride with magnesium?	start chemical_equation qc_end substance 6 7 qc_end substance 12 14 qc_end substance 16 16 qc_end end
8c6cbd24-52e7-11ea-b8f1-87a8bd955172	How much energy is required to raise the temperature of 3 g of silver from 15 °C to 20 °C?	start physical_unit 13 13 energy j qc_end physical_unit 13 13 15 16 temperature qc_end physical_unit 13 13 18 19 temperature qc_end physical_unit 13 13 10 11 mass qc_end end
8c6cbd25-52e7-11ea-835c-87a8bd955172	How many moles are in 363.8 g of Ba(OH)2?	start physical_unit 8 8 mole mol qc_end physical_unit 8 8 5 6 mass qc_end end
8c6e6a34-52e7-11ea-9c64-87a8bd955172	A solution of NaOH has a concentration of 5.51 × 10^(−3) M. What is the pH of this solution?	start physical_unit 17 18 ph none qc_end end
8c6edf62-52e7-11ea-a2d2-87a8bd955172	What volume of 0.150 M potassium iodide solution will completely react with 0.155 L of 0.112 M lead (II) nitrate? equation: 2 KI (aq) + Pb(NO3)2 (aq) -> 2 KNO3 (aq) + PbI2 (s)	start physical_unit 5 7 volume l qc_end chemical_equation 21 33 qc_end physical_unit 5 7 3 4 molarity qc_end physical_unit 17 19 15 16 molarity qc_end physical_unit 17 19 12 13 volume qc_end c_other OTHER qc_end end
8c6f066e-52e7-11ea-8b51-87a8bd955172	What is the molecular formula of a substance that decomposes into 1.33 g of H and 21.3 g of O, and was found to have a molar mass of 34.1 g/mol?	start chemical_formula qc_end physical_unit 14 14 11 12 mass qc_end physical_unit 19 19 16 17 mass qc_end physical_unit 6 7 29 30 molar_mass qc_end end
8c6f066f-52e7-11ea-a310-87a8bd955172	How many oxygen molecules are in 3.36 g of oxygen?	start physical_unit 2 3 number none qc_end physical_unit 2 2 6 7 mass qc_end end
8c6f0670-52e7-11ea-9d02-87a8bd955172	A closed food jar has a fixed volume at STP. What would the new pressure be at 45 °C?	start physical_unit 1 3 pressure kpa qc_end physical_unit 1 3 17 18 temperature qc_end c_other STP qc_end c_other OTHER qc_end end
8c6f0671-52e7-11ea-b958-87a8bd955172	What is the balanced chemical equation for the reaction that takes place between bromine and sodium iodide?	start chemical_equation qc_end substance 13 13 qc_end substance 15 16 qc_end end
8c6f0672-52e7-11ea-bc42-87a8bd955172	What is the molar mass of silver nitrate?	start physical_unit 6 7 molar_mass g/mol qc_end substance 6 7 qc_end end
8c6f0673-52e7-11ea-b3b6-87a8bd955172	The pressure on 30 mL of a gas at constant temperature is changed from 4 atm to 2 atm. What is the new volume of a gas?	start physical_unit 6 7 volume ml qc_end physical_unit 6 7 3 4 volume qc_end physical_unit 6 7 14 15 pressure qc_end physical_unit 6 7 17 18 pressure qc_end c_other constant_temperature qc_end end
8c70b4e6-52e7-11ea-b838-87a8bd955172	What is the chemical equation for the ionization of benzoic acid?	start chemical_equation qc_end substance 9 10 qc_end end
8c70dbe4-52e7-11ea-af71-87a8bd955172	How many gold atoms are contained in 0.650 grams of gold?	start physical_unit 2 3 number none qc_end physical_unit 2 2 7 8 mass qc_end end
8c74106c-52e7-11ea-ac11-87a8bd955172	How do you balance C3H6 + NH3 + O2 -> C3H3N + H2O?	start chemical_equation qc_end chemical_equation 4 12 qc_end end
8c745e4a-52e7-11ea-a065-87a8bd955172	How do we represent the complete, and net ionic equations for the reaction between hydrogen iodide, and potassium hydroxide?	start chemical_equation qc_end substance 14 15 qc_end substance 17 18 qc_end end
8c76cf7e-52e7-11ea-83b6-87a8bd955172	What is the pH of a 0.85 M NH4Cl solution?	start physical_unit 8 9 ph none qc_end physical_unit 8 9 6 7 molarity qc_end end
8c7855be-52e7-11ea-a592-87a8bd955172	What is the reaction for the dissolution of magnesium nitrate in water?	start chemical_equation qc_end substance 8 9 qc_end substance 11 11 qc_end end
8c787cac-52e7-11ea-a5b1-87a8bd955172	How many moles of (CH3)3NH+ are in 6.0 g of (CH3)3NH+?	start physical_unit 4 4 mole mol qc_end physical_unit 4 4 7 8 mass qc_end end
8c78cb26-52e7-11ea-bb2d-87a8bd955172	What mass of oxygen is required to react with 150.0 g of benzene?	start physical_unit 3 3 mass g qc_end physical_unit 12 12 9 10 mass qc_end c_other OTHER qc_end end
8c78f21c-52e7-11ea-860a-87a8bd955172	What is pOH for a solution that is 0.565 mol/L in HClO4(aq)?	start physical_unit 4 5 poh none qc_end physical_unit 11 11 8 9 molarity qc_end end
8c7b1538-52e7-11ea-934f-87a8bd955172	How many moles of CH4 contain 1.5 × 10^23 particles?	start physical_unit 4 4 mole mol qc_end end
8c7b62f8-52e7-11ea-b258-87a8bd955172	How much octane could a 0.500 L volume of air completely combust?	start physical_unit 2 2 mass mg qc_end physical_unit 9 9 5 6 volume qc_end c_other OTHER qc_end end
8c7b8a18-52e7-11ea-b144-87a8bd955172	Can you write and balance the equation for the complete combustion of ethane, C2H6?	start chemical_equation qc_end chemical_equation 13 13 qc_end c_other OTHER qc_end end
8c7d1106-52e7-11ea-a060-87a8bd955172	How do you find the mass, in grams, of 5.00 × 10^23 molecules of N2?	start physical_unit 14 14 mass g qc_end end
8c7d86fa-52e7-11ea-ba03-87a8bd955172	A cylinder containers 27.5 L of oxygen gas at a pressure of 2.0 atm and a temperature of 320 K. How much gas (in moles) is in the cylinder?	start physical_unit 6 7 mole mol qc_end physical_unit 6 7 3 4 volume qc_end physical_unit 6 7 12 13 pressure qc_end physical_unit 6 7 18 19 temperature qc_end end
8c7dacca-52e7-11ea-a14e-87a8bd955172	If 980 kJ of energy are added to 6.2 L of water at 291 K, what will the final temperature of the water be?	start physical_unit 21 22 temperature k qc_end physical_unit 21 22 1 2 energy qc_end physical_unit 21 22 8 9 volume qc_end physical_unit 21 22 13 14 temperature qc_end end
8c7e6634-52e7-11ea-8676-87a8bd955172	What volume does 0.0250 moles H2 occupy at 0.821 atm pressure and 300 K?	start physical_unit 5 5 volume l qc_end physical_unit 5 5 3 4 mole qc_end physical_unit 5 5 8 9 pressure qc_end physical_unit 5 5 12 13 temperature qc_end end
8c804534-52e7-11ea-ac88-87a8bd955172	A gas has a volume of 4.5 L at STP. If the conditions are changed to SATP, what is the new volume of the gas?	start physical_unit 23 24 volume l qc_end physical_unit 23 24 6 7 volume qc_end c_other STP qc_end c_other OTHER qc_end end
8c806d88-52e7-11ea-8c91-87a8bd955172	How do you convert 64.3 g PbBr2 to moles?	start physical_unit 6 6 mole mol qc_end physical_unit 6 6 4 5 mass qc_end end
8c80bafa-52e7-11ea-9292-87a8bd955172	What is the molecular formula of a material for which complete combustion of a unknown mass gives 3.38 g of CO2(g), and 0.69 g of water. An 11.6 g mass of this gas gives a volume of 10.0 L at 0 °C of 10 L?	start chemical_formula qc_end physical_unit 20 20 17 18 mass qc_end physical_unit 25 25 22 23 mass qc_end physical_unit 31 32 27 28 mass qc_end physical_unit 31 32 37 38 volume qc_end physical_unit 31 32 40 41 temperature qc_end c_other OTHER qc_end end
8c80e1e6-52e7-11ea-bc6e-87a8bd955172	What is the balanced chemical equation that describes the dissociation of the strong base magnesium hydroxide, Mg(OH)2 in water?	start chemical_equation qc_end chemical_equation 16 16 qc_end substance 18 18 qc_end end
8c8108da-52e7-11ea-9d58-87a8bd955172	How many grams of chromium are needed to react with an excess of CuSO4 to produce 16.2 g Cu?	start physical_unit 4 4 mass g qc_end physical_unit 18 18 16 17 mass qc_end c_other OTHER qc_end end
8c8108db-52e7-11ea-a9b8-87a8bd955172	What is the molarity of a solution that contains 5 moles of solute dissolved in a solution that is 975 mL?	start physical_unit 5 6 molarity mol/l qc_end physical_unit 12 12 9 10 mole qc_end physical_unit 5 6 19 20 volume qc_end end
8c817d94-52e7-11ea-83f1-87a8bd955172	 How many moles of carbon dioxide is formed when 4.0 moles of carbonic acid decomposes (water is the other product)?	start physical_unit 5 6 mole mol qc_end physical_unit 13 14 10 11 mole qc_end c_other OTHER qc_end c_other OTHER qc_end end
8c81a498-52e7-11ea-8b3e-87a8bd955172	The enthalpy associated with the formation of one mole quantities of calcium oxide, and carbon dioxide, from calcium carbonate is +178 kJ. How do we represent this reaction symbolically?	start chemical_equation qc_end physical_unit 4 5 20 21 enthalpy qc_end physical_unit 11 12 7 8 mole qc_end substance 14 15 qc_end substance 17 18 qc_end end
8c83525a-52e7-11ea-abb5-87a8bd955172	If you need to prepare 1.5 L of a 1.5 M solution of nitric acid, how many milliliters of 9.0 M nitric acid will you have to dilute to 1.5 L?	start physical_unit 13 14 volume ml qc_end physical_unit 13 14 19 20 molarity qc_end end
8c83a08a-52e7-11ea-857c-87a8bd955172	In the reaction K2CrO4(aq) + PbCl2(aq) -> 2 KCl(aq) + PbCrO4(s), how many grams of PbCrO4 will precipitate out from the reaction between 25.0 milliliters of 3.0 M K2CrO4 in an excess of PbCl2?	start physical_unit 10 10 mass g qc_end c_other OTHER qc_end chemical_equation 3 10 qc_end physical_unit 3 3 23 24 volume qc_end physical_unit 3 3 26 27 molarity qc_end end
8c85ea40-52e7-11ea-a928-87a8bd955172	How much water should be evaporated from 20 L of a 20% salt solution to increase it to a 25% salt solution?	start physical_unit 2 2 volume l qc_end physical_unit 12 13 7 8 volume qc_end end
8c863838-52e7-11ea-90d2-87a8bd955172	What is the specific heat of an unknown substance if 2000 J of energy are required to raise the temperature of 400 grams of the substance 45 degrees Celsius?	start physical_unit 6 8 specific_heat j/(°c_·_g) qc_end physical_unit 24 25 10 11 energy qc_end physical_unit 24 25 26 28 temperature qc_end physical_unit 24 25 21 22 mass qc_end end
8c8a56d8-52e7-11ea-9d85-87a8bd955172	What is the volume of alcohol present in 620 mL of a 40.0% (viv) solution of alcohol?	start physical_unit 5 5 volume ml qc_end physical_unit 14 14 8 9 volume qc_end end
8c8a7e82-52e7-11ea-9d2c-87a8bd955172	How would you determine the oxidation number of Sulpher in SO3^2-?	start physical_unit 8 10 oxidation_number none qc_end chemical_equation 10 10 qc_end end
8c8aa598-52e7-11ea-8e9a-87a8bd955172	Using Graham's law of effusion, if CO2 takes 32 sec to effuse, how long will hydrogen take?	start physical_unit 15 15 time s qc_end physical_unit 6 6 8 9 time qc_end c_other OTHER qc_end end
8c8aa599-52e7-11ea-b772-87a8bd955172	A patient with respiratory alkalosis has a blood plasma pH of 7.58. What is the [H3O+] of the blood plasma?	start physical_unit 17 19 [h3o+] mol/l qc_end physical_unit 7 8 11 11 ph qc_end end
8c8acc0a-52e7-11ea-b5c9-87a8bd955172	How do you write a balanced equation for this redox reaction using the smallest whole number coefficients? The reaction occurs in aqueous acidic solution. ClO^- + I2 -> Cl^- + IO3^-	start chemical_equation qc_end chemical_equation 24 30 qc_end c_other OTHER qc_end end
8c8acc0b-52e7-11ea-b57e-87a8bd955172	What is the standard emf of a galvanic cell made of a Sn electrode in a 1.0 M Sn(NO3)2 solution and a Cu electrode in a 1.0 M Cu(NO3)2 solution at 25 °C?	start physical_unit 6 8 standard_emf v qc_end physical_unit 18 19 16 17 molarity qc_end physical_unit 28 29 16 17 molarity qc_end c_other OTHER qc_end physical_unit 7 8 31 32 temperature qc_end end
8c8b1a2e-52e7-11ea-8584-87a8bd955172	What is the mass of water that on electrolysis gives 16.8 L of gas at NTP?	start physical_unit 5 5 mass g qc_end c_other NTP qc_end physical_unit 13 13 10 11 volume qc_end c_other OTHER qc_end end
8c8b1a2f-52e7-11ea-9391-87a8bd955172	What is the coefficient for H^+ when the redox equation below is balanced? ? Ag(s) + ? NO3^-(aq) + ? H^+ -> ? Ag^+(aq) + ? NO(g) + ? H2O	start physical_unit 5 5 coefficient none qc_end chemical_equation 14 29 qc_end end
8c8c2bb0-52e7-11ea-adbb-87a8bd955172	How many oxygen atoms in an 8 mole quantity of carbon dioxide?	start physical_unit 2 3 number none qc_end physical_unit 10 11 6 7 quantity qc_end end
8c8c52c2-52e7-11ea-b626-87a8bd955172	How would you calculate the standard enthalpy change for the reaction 2 A + B = 2 C + 2 D, if A = - 269 kJ/mol, B = - 411 kJ/mol, C = 189 kJ/mol, D = - 481 kJ/mol?	start physical_unit 9 10 standard_enthalpy_change kj qc_end physical_unit 12 12 24 26 standard_enthalpy qc_end physical_unit 14 14 29 31 standard_enthalpy qc_end physical_unit 17 17 34 35 standard_enthalpy qc_end physical_unit 20 20 38 40 standard_enthalpy qc_end chemical_equation 11 20 qc_end end
8c8c79f6-52e7-11ea-9051-87a8bd955172	For the following reaction, what is the maximum mass of HCl that can be obtained by the reaction 37.5 g BCl3 and 60.0 g of H2O? BCl3(g) + 3 H2O(l) -> H3BO3(s) + 3 HCl(g)	start physical_unit 10 10 mass g qc_end physical_unit 20 20 18 19 mass qc_end physical_unit 25 25 22 23 mass qc_end chemical_equation 26 34 qc_end end
8c8ca146-52e7-11ea-8143-87a8bd955172	2.00 L of 0.800 M NaNO3 must be prepared from a solution known to be 1.50 M in concentration. How many mL are required?	start physical_unit 11 11 volume ml qc_end physical_unit 5 5 0 1 volume qc_end physical_unit 5 5 3 4 concentration qc_end physical_unit 11 11 15 16 concentration qc_end end
8c8d165c-52e7-11ea-a7e4-87a8bd955172	If I cool a solution containing 62 g of ethylene glycol in 250 g water to -9.3 °C, what mass of ice will separate out?	start physical_unit 21 21 mass g qc_end physical_unit 9 10 6 7 mass qc_end physical_unit 14 14 12 13 mass qc_end end
8c8d3d46-52e7-11ea-806d-87a8bd955172	An ideal gas sample is confined to 3.0 L and kept at 27 °C. If the temperature is raised to 77 °C and the initial pressure was 1500 mmHg, what is the final pressure？	start physical_unit 1 3 pressure mmhg qc_end physical_unit 1 3 7 8 volume qc_end physical_unit 1 3 12 13 temperature qc_end physical_unit 1 3 27 28 pressure qc_end physical_unit 1 3 20 21 temperature qc_end end
8c8fae2e-52e7-11ea-8c5a-87a8bd955172	The composition of dry air is approximately 78% nitrogen, 21% oxygen, and 1% other gases. What is the partial pressure of nitrogen at standard atmospheric pressure (101.3 kPa)?	start physical_unit 8 8 partial_pressure kpa qc_end physical_unit 3 4 26 27 standard_atmospheric_pressure qc_end end
8c8fae2f-52e7-11ea-97e8-87a8bd955172	How do you balance Ca3(PO4)2 + H3PO4 -> Ca(H2PO4)2?	start chemical_equation qc_end chemical_equation 4 8 qc_end end
8c902324-52e7-11ea-ab85-87a8bd955172	How do you calculate the mass of one mole of such hydrogen giving your answer to atoms four decimal places? (The Avogadro constant, L = 6.0225 × 10^23 mol^(-1) )?	start physical_unit 11 11 mass g qc_end physical_unit 11 11 7 8 mole qc_end physical_unit 11 11 25 28 avogadro_constant qc_end end
8c910e46-52e7-11ea-876f-87a8bd955172	What is the equation for this reaction: Sulfuric acid decomposes to form sufur trioxide gas plus water?	start chemical_equation qc_end substance 7 8 qc_end substance 12 14 qc_end substance 16 16 qc_end end
8c913652-52e7-11ea-9c4f-87a8bd955172	How many milliliters of 12.0 M HCl (aq) are needed to prepare 215.0 mL of 1.00 M HCl (aq)?	start physical_unit 6 7 volume ml qc_end physical_unit 6 7 12 13 volume qc_end physical_unit 6 7 4 5 molarity qc_end physical_unit 6 7 15 16 molarity qc_end end
8c915c36-52e7-11ea-bc70-87a8bd955172	A sample in a 1 cm cuvette gives an absorbance reading of 0.558. If the absorptivity for this sample is 15000 L/(mol * cm), what is the molar concentration?	start physical_unit 17 18 molarity mol/l qc_end physical_unit 6 6 4 5 path_length qc_end physical_unit 0 1 12 12 absorbance_reading qc_end physical_unit 17 18 20 23 absorptivity qc_end end
8c9182fe-52e7-11ea-9c8d-87a8bd955172	A saturated solution of PbBr2 is prepared by dissolving the solid salt in water. The concentration of Pb^2+ in solution is found to be 0.0115 M. What is the Ksp for PbBr2?	start physical_unit 4 4 equilibrium_constant_k none qc_end physical_unit 17 17 24 25 concentration qc_end c_other OTHER qc_end end
8c9182ff-52e7-11ea-8359-87a8bd955172	What is the total number of nitrogen atoms in 0.25 mole of NO2 gas?	start physical_unit 6 7 number none qc_end physical_unit 12 13 9 10 mole qc_end end
8c948fdc-52e7-11ea-9e4b-87a8bd955172	What is the empirical formula of a substance with 74.0% C , 8.65% H, and 17.4% N?	start chemical_formula qc_end end
8c9728ba-52e7-11ea-9423-87a8bd955172	Find the mass of urea, CO(NH2)2, needed to prepare 49.0 g of a solution in water in which the mole fraction of urea is 7.58 × 10^(−2)?	start physical_unit 5 5 mass g qc_end physical_unit 5 5 24 26 mole_fraction qc_end end
8c99c04a-52e7-11ea-94d6-87a8bd955172	What is the empirical formula for a compound whose analysis is 74.97% aluminum and 25.03% carbon?	start chemical_formula qc_end end
8c9a8348-52e7-11ea-8a58-87a8bd955172	Molten iron is extremely hot, averaging about 1,500 °C. The specific heat of iron is 0.46 J/(g * °C). How much heat is released to the atmosphere when 1 kg molten iron cools to room temperature (25 °C)?	start physical_unit 0 1 heat_energy kj qc_end physical_unit 0 1 7 8 temperature qc_end physical_unit 0 1 36 37 temperature qc_end physical_unit 0 1 28 29 mass qc_end end
8c9f1802-52e7-11ea-8b0c-87a8bd955172	What is the molarity of the potassium permanganate solution? In order to standardize an oxalic acid solution, its exact concentration is determined by an acid-base titration. Then, the oxalic acid solution is used to determine the concentration of a potassium permanganate solutionby a redox titration. The titration of 25.00 ml samples of the oxalic acid solution requires 32.15 ml of 0.1050 M sodium hydroxide and 28.12 ml of the potassium permanganate solution.	start physical_unit 6 8 molarity mol/l qc_end physical_unit 62 63 57 58 volume qc_end physical_unit 62 63 60 61 molarity qc_end physical_unit 6 8 65 66 volume qc_end c_other OTHER qc_end end
8c9f65d4-52e7-11ea-b2db-87a8bd955172	900 kg water have T1 = -40 °C, T2 = 0 °C and T3 = 5 °C, How much energy is needed to melt this mass of water in 2 hours? Thank you so much.	start physical_unit 2 2 energy Mj qc_end physical_unit 2 2 0 1 mass qc_end physical_unit 2 2 6 7 temperature qc_end physical_unit 2 2 10 11 temperature qc_end physical_unit 2 2 15 16 temperature qc_end physical_unit 2 2 29 30 melted_time qc_end end
8ca0c592-52e7-11ea-bfa7-87a8bd955172	How do you write a stoichiometric equation for the reaction between zinc carbonate and nitric acid?	start chemical_equation qc_end substance 11 12 qc_end substance 14 15 qc_end end
8ca0ecb6-52e7-11ea-9d6e-87a8bd955172	How would you complete and balance the acid base neutralizations reaction: HBr + Ba(OH)2 -> ?	start chemical_equation qc_end chemical_equation 11 15 qc_end end
8ca13b06-52e7-11ea-aaf2-87a8bd955172	To resolve an object in an electron microscope, the wavelength of the electrons must be close to the diameter of the object. What kinetic energy must the electrons have in order to resolve a protein molecule that is 2.40 nm in diameter? Take the mass of an electron to be 9.11 x 10^(-31) kg.	start physical_unit 11 12 kinetic_energy j qc_end physical_unit 5 6 50 53 mass qc_end physical_unit 33 35 38 39 diameter qc_end c_other OTHER qc_end end
8ca3373e-52e7-11ea-bc90-87a8bd955172	Hydrochloric acid (HCl) and sodium fluoride (NaF) react to produce hydrogen fluoride (HF) and sodium chloride (NaCl). How many moles of HF are produced per mole of HCl used?	start physical_unit 12 12 mole mol qc_end chemical_equation 6 6 qc_end chemical_equation 16 16 qc_end end
8ca38542-52e7-11ea-aa8b-87a8bd955172	How many joules of heat would be required to heat 0.5 kg of aluminum by 2 K?	start physical_unit 13 13 heat_energy j qc_end physical_unit 13 13 10 11 mass qc_end physical_unit 13 13 15 16 temperature qc_end end
8ca72e76-52e7-11ea-b8cb-87a8bd955172	What is the specific heat of an unknown substance if 2000 J energy are required to raise the temperature of 4 grams of the substance 5 °C?	start physical_unit 6 8 specific_heat j/(°c_·_g) qc_end end
8caafe98-52e7-11ea-a8f2-87a8bd955172	At 35 °C, argon has a velocity of 300 m/s. What is the velocity of helium at the same temperature?	start physical_unit 15 15 velocity m/s qc_end physical_unit 3 3 1 2 temperature qc_end physical_unit 3 3 8 9 velocity qc_end c_other constant_temperature qc_end end
8cab25a4-52e7-11ea-bcf9-87a8bd955172	What is the chemical equation for HCl dissolving into water and ionizing?	start chemical_equation qc_end chemical_equation 6 6 qc_end substance 9 9 qc_end c_other OTHER qc_end end
8cab738c-52e7-11ea-aa9c-87a8bd955172	320 g of solid ammonium nitrite, NH4NO2, decomposes when heated according to the balanced equation: NH4NO2 -> N2 + 2 H2O. What total volume of gases at 819 K is emitted by this reaction?	start physical_unit 25 25 volume l qc_end physical_unit 6 6 0 1 mass qc_end chemical_equation 15 20 qc_end physical_unit 25 25 27 28 temperature qc_end end
8cac5e4c-52e7-11ea-9017-87a8bd955172	Gas, that was produced after burning 14.2 g of methanol and ethanol mixture were let through lime water. 50 g of precipitated out. What is the mass percent of methanol in the mixture?	start physical_unit 29 32 mass_percent none qc_end physical_unit 9 12 6 7 mass qc_end c_other OTHER qc_end end
8caef5da-52e7-11ea-b9a7-87a8bd955172	Elemental analysis of a compound showed that it consisted of 81.82% carbon and 18.18% hydrogen by mass. How many hydrogen atoms appear in the empirical formula of the compound?	start physical_unit 19 20 number none qc_end end
8caf4446-52e7-11ea-a868-87a8bd955172	The Ksp of Al(OH)3 is 2 × 10^(-32). At what pH will a 0.9 M Al^3+ solution begin to show precipitation of Al(OH)3?	start physical_unit 15 16 ph none qc_end physical_unit 3 3 5 7 equilibrium_constant_k qc_end physical_unit 15 16 13 14 molarity qc_end end
8cb07cf0-52e7-11ea-afad-87a8bd955172	What is the oxidation number of the ipso carbon in HC(=O)O−?	start physical_unit 6 8 oxidation_number none qc_end chemical_equation 10 10 qc_end end
8cb0a4d8-52e7-11ea-af13-87a8bd955172	Using the equation N2 + 3 H2 -> 2 NH3, how many grams of hydrogen must react if the reaction needs 127 grams of NH3?	start physical_unit 14 14 mass g qc_end chemical_equation 3 9 qc_end physical_unit 9 9 21 22 mass qc_end end
8cb0cacc-52e7-11ea-b215-87a8bd955172	What is the general formula for cycloalkanes?	start chemical_formula qc_end substance 6 6 qc_end end
8cb20392-52e7-11ea-9634-87a8bd955172	A 11.04 g sample of a hydrocarbon produces 34.71 g of CO2 and 14.20 g H2O. What is empirical formula of hydrocarbon?	start chemical_formula qc_end physical_unit 11 11 8 9 mass qc_end physical_unit 15 15 13 14 mass qc_end end
8cb22a9e-52e7-11ea-9270-87a8bd955172	When heated above 100 °C, nitrosyl chloride (NOCl) partly decomposes to form nitrogen monoxide and chlorine. What is the equation for this reaction?	start chemical_equation qc_end substance 12 13 qc_end substance 15 15 qc_end c_other OTHER qc_end chemical_equation 7 7 qc_end end
8cb25190-52e7-11ea-ae53-87a8bd955172	How many moles of oxygen gas are required to combust a 4 mol quantity of acetylene completely?	start physical_unit 4 5 mole mol qc_end physical_unit 15 15 11 12 mole qc_end c_other OTHER qc_end end
8cb27898-52e7-11ea-8f50-87a8bd955172	How do you calculate the pressure in atmospheres of 1.00 mol of argon in a 500 L container at 29.0 °C?	start physical_unit 12 12 pressure atm qc_end physical_unit 12 12 9 10 mole qc_end physical_unit 17 17 15 16 volume qc_end physical_unit 12 12 19 20 temperature qc_end end
8cb29fc8-52e7-11ea-86c8-87a8bd955172	What is the pH of a solution with a [H3O+] of 3.45 × 10^(−6) M?	start physical_unit 5 6 ph none qc_end physical_unit 5 6 11 14 [h3o+] qc_end end
8cb2c6de-52e7-11ea-8e0b-87a8bd955172	When the ionic compound NH4Cl dissolves in water, it breaks into one ammonium, NH4+ and one chloride Cl-. If you dissolved 10.7 g of NH4Cl in water, how many moles of ions would be in the solution?	start physical_unit 31 31 mole mol qc_end chemical_equation 4 4 qc_end substance 7 7 qc_end chemical_equation 13 13 qc_end chemical_equation 17 17 qc_end physical_unit 4 4 21 22 mass qc_end end
8cb3b12e-52e7-11ea-b46a-87a8bd955172	If 18.25 g HCl is dissolved in enough water to make 500.0 mL of solution, what is the molarity of the HCl solution?	start physical_unit 21 22 molarity mol/l qc_end physical_unit 3 3 1 2 mass qc_end chemical_equation 7 8 qc_end physical_unit 14 14 11 12 volume qc_end end
8cb4e99e-52e7-11ea-a91d-87a8bd955172	How do you find the pH of a solution whose [H+] = 3.44 × 10^(−12)?	start physical_unit 8 8 ph none qc_end physical_unit 8 8 12 14 [h+] qc_end end
8cb53812-52e7-11ea-aa24-87a8bd955172	A gas has a volume of 4.5 L at STP. If the conditions are changed to SATP, what is the new volume of the gas?	start physical_unit 23 24 volume l qc_end physical_unit 23 24 6 7 volume qc_end c_other STP qc_end c_other OTHER qc_end end
8cb55f0c-52e7-11ea-b6ce-87a8bd955172	Calculate the heat required to raise the temperature of 0.75 kg of water from 5 °C to 90 °C?	start physical_unit 12 12 heat_energy kj qc_end physical_unit 12 12 9 10 mass qc_end physical_unit 12 12 14 15 temperature qc_end physical_unit 12 12 17 18 temperature qc_end end
8cb585ae-52e7-11ea-8227-87a8bd955172	How would you use the Henderson-Hasselbalch equation to calculate the pH of a buffer solution that is 0.27 M in formic acid (HCO2H) and 0.50 M in sodium formate (HCOONa)?	start physical_unit 12 14 ph none qc_end physical_unit 22 22 17 18 molarity qc_end physical_unit 29 29 24 25 molarity qc_end c_other OTHER qc_end end
8cb7cfec-52e7-11ea-a9d8-87a8bd955172	 How many moles of oxygen are lost in the following problem? A cylinder with a moveable piston records a volume of 12.7 L when 3.5 mol of oxygen is added. The gas in the cylinder has a pressure of 5.83 atm. The cylinder develops a leak, and the volume of the gas is now recorded to be 12.1 L at the same pressure.	start physical_unit 5 5 mole mol qc_end physical_unit 5 5 25 26 mole qc_end physical_unit 31 32 40 41 pressure qc_end c_other OTHER qc_end physical_unit 31 32 58 59 volume qc_end c_other OTHER qc_end end
8cb89326-52e7-11ea-b63a-87a8bd955172	How do you calculate the molarity of the HNO3 solution? A pure sample of barium hydroxide of mass 5.68 g was dissolved and diluted to the mark in a 250 mL volumetric flask. It was found that 13.01 mL of this solution was needed to reach the stoichiometric point in a titration of 29.7 mL of a nitric acid solution.	start physical_unit 8 9 molarity mol/l qc_end physical_unit 31 32 29 30 volume qc_end c_other OTHER qc_end physical_unit 40 41 37 38 volume qc_end physical_unit 57 59 53 54 volume qc_end c_other OTHER qc_end end
