56579152-6de6-11ea-9486-ccda262736ce	How do you balance Zn(OH)2 + CH3COOH -> ZN(CH3COO)2 + H2O?	Zn(OH)2 + 2 CH3COOH -> ZN(CH3COO)2 + 2 H2O	Zn(OH)2 + 2 CH3COOH -> ZN(CH3COO)2 + 2 H2O
56579153-6de6-11ea-9fe9-ccda262736ce	If 2.0 μL of a sample must be diluted by a factor of 50, what volume of solvent should be added to accomplish this?	98 μL	98 μL
56579154-6de6-11ea-923d-ccda262736ce	A tank contains 115 moles of neon gas. It has a pressure of 57 atm at a temperature of 45 °C. How do you calculate the volume of the tank?	53 L	53 L
56579155-6de6-11ea-9023-ccda262736ce	How do you balance IrCl3 + Ca(OH)2 -> Ir2O3 + H2O + CaCl2?	2 IrCl3 + 3 Ca(OH)2 -> Ir2O3 + 3 H2O + 3 CaCl2	2 IrCl3 + 3 Ca(OH)2 -> Ir2O3 + 3 H2O + 3 CaCl2
56579156-6de6-11ea-9a64-ccda262736ce	How do you calculate the solubility (moles/L) of Mg(OH)2 in water.The Ksp = 5.0 × 10^(-11)?	2.32 × 10^(-4) moles/L	2.32 × 10^(-4) moles/L
56579157-6de6-11ea-b1d5-ccda262736ce	What is the mass of 4.30 moles of sodium?	98.86 g	98.86 g
56579158-6de6-11ea-a013-ccda262736ce	How many moles of HCl are required to completely neutralize 0.30 moles of Ca(OH)2?	0.60 moles	0.60 moles
56579159-6de6-11ea-8196-ccda262736ce	How many moles are in 4.65 × 10^24 molecules of NO2?	7.72 moles	7.72 moles
5657915a-6de6-11ea-8d19-ccda262736ce	A container of gas with a pressure of 450 kPa contains three different gasses -hydrogen, oxygen, and nitrogen. If the partial pressure of the hydrogen is 210 kPa and the partial pressure of the oxygen is 125 kPa, what is the partial pressure of nitrogen?	115 kPa	115 kPa
5657915b-6de6-11ea-b77b-ccda262736ce	How many moles of ethanol are represented by 50.0 kg of ethanol?	1.09 × 10^3 moles	1.09 × 10^3 moles
5657915c-6de6-11ea-9e0c-ccda262736ce	How much heat must be removed to freeze a tray of ice cubes at 0 °C? The mass of the water is 225 g.	18 kcal	18 kcal
5657915d-6de6-11ea-9a4d-ccda262736ce	Under certain conditions of temperature and pressure, hydrogen gas and nitrogen gas react to form ammonia gas. Determine the mass of ammonia produced if 3.50 moles of hydrogen gas reacts with 5.00 moles of nitrogen gas?	39.7 g	39.7 g
5657915e-6de6-11ea-a2e7-ccda262736ce	How many grams of aluminum are contained in 100.0 g of aluminum chloride, AlCl3?	0.75 grams	0.75 grams
5657b846-6de6-11ea-9328-ccda262736ce	A gas has a volume of 300 mL at 300 mm Hg. What will its volume be if the pressure is changed to 500 mm Hg?	180 mL	180 mL
5657b847-6de6-11ea-ad16-ccda262736ce	Ten grams of a gas occupies 12.5 liters at a pressure of 42.0 cm Hg. What is the volume when the pressure has increased to 75.0 cm Hg?	7 liters	7 liters
5657b848-6de6-11ea-a723-ccda262736ce	A chemist reacted 0.05 moles of solid sodium with water to form sodium hydroxide solution. The chemical reaction for this is: Na + H2O -> NaOH + H2. What mass of sodium was reacted?	1.15 g	1.15 g
5657b849-6de6-11ea-81db-ccda262736ce	What is the formula for manganese (Ill) fluoride?	MnF3	MnF3
5657b84a-6de6-11ea-bc0f-ccda262736ce	If 9.01 g of Be reacts with 70.90 g of Cl2, how much BeCl2 will be produced?	80 g	80 g
5657b84b-6de6-11ea-93e5-ccda262736ce	How hydrochloric acid reduce PbCl4 to lead metal, and oxidize chloride to chlorine gas?	PbO2(s) + 4 HCl(aq) -> PbCl2(s) + 2 H2O(l) + Cl2(g)	PbO2(s) + 4 HCl(aq) -> PbCl2(s) + 2 H2O(l) + Cl2(g)
5657b84c-6de6-11ea-8556-ccda262736ce	What is the molarity of a sucrose solution that contains 10.0 g of C12H22O11(342.34 g/mol) dissolved in 100.0 mL of solution?	0.29 mol/L	0.29 mol/L
5657b84d-6de6-11ea-a6a4-ccda262736ce	6 Li + Ca3(BO3)2 -> 3 Ca + 2 Li3BO3 How many grams of calcium metal would be produced if you started the reaction with 10 grams of calcium borate?	5.05 grams	5.05 grams
5657b84e-6de6-11ea-a714-ccda262736ce	For the reaction of ammonia with molecular oxygen, forming nitrogen monoxide and water. How do you calculate the theoretical yield of NO when 17.0 g NH3 reacts with 16.0 g O2?	12.0 g	12.0 g
5657b84f-6de6-11ea-9c49-ccda262736ce	How many moles of MgCl2 are there in 309 g of the compound?	3.25 moles	3.25 moles
5657b850-6de6-11ea-a174-ccda262736ce	How do you find the molecular formula of nicotine (CxHyNz), when 0.438 grams of nicotine burns to make 1.188 g CO2 and 0.341 g H2O? The molecular weight of the nicotine is 162.2 g per mole.	C10H14N2	C10H14N2
5657b851-6de6-11ea-a60b-ccda262736ce	If pH = 0.325 for an aqueous solution, what is [HO-]?	3 × 10^(-14) mol/L	3 × 10^(-14) mol/L
5657e01c-6de6-11ea-9cb2-ccda262736ce	The volume of a gas is 250 mL at 340.0 kPa pressure. With the temperature remaining constant what will the volume be when the pressure is reduced to 500.0 kPa?	170 mL	170 mL
5657e01d-6de6-11ea-a88b-ccda262736ce	If sulfur dioxide and oxygen can be made into sulfur trioxide, what is the reverse reaction?	2 SO3 -> 2 SO2 + O2	2 SO3 -> 2 SO2 + O2
5657e01e-6de6-11ea-919a-ccda262736ce	What is the pH of a solution that has a hydronium ion concentration of 1.00 × 10^(−4) M?	4	4
5657e01f-6de6-11ea-a8c3-ccda262736ce	How many grams of calcium carbonate, CaCO3, contain 48 grams of oxygen atoms?	100.09 grams	100.09 grams
5657e020-6de6-11ea-8714-ccda262736ce	What is the percent composition by mass of oxygen in magnesium oxide?	39.70%	39.70%
5657e021-6de6-11ea-9e11-ccda262736ce	How many moles of Sr(NO3)2 would be used in the preparation of 2.50 L of a 3.5 M solution?	8.8 moles	8.8 moles
5657e022-6de6-11ea-b4ab-ccda262736ce	How many grams of sodium fluoride (NaF) are needed to prepare a 0.400 M NaF solution that contains 750 g water?	12.60 g	12.60 g
5657e023-6de6-11ea-9c68-ccda262736ce	A sample of hydrogen gas (H2) has a volume of 8.56 L at a temperature of 0 °C and a pressure of 1.5 atm. How do you calculate the moles of H2 molecules present in this gas sample?	0.6 moles	0.6 moles
5657e024-6de6-11ea-bcb0-ccda262736ce	How do you balance this redox reaction using the oxidation number method? KClO3(s) -> KCl(s) + O2(g)	2 KClO3(s) -> 2 KCl(s) + 3 O2(g)	2 KClO3(s) -> 2 KCl(s) + 3 O2(g)
5657e025-6de6-11ea-801d-ccda262736ce	The titration of 20.0 mL of an unknown concentration H2SO4 solution requires 83.6 mL of 0.12 M LiOH solution. What is the concentration of the H2SO4 solution (in M)?	0.25 M	0.25 M
5657e026-6de6-11ea-83f7-ccda262736ce	What is the volume (in liters) of 2.5 moles of oxygen gas measured at 250 °C and a pressure of 104.5 kpa?	100 liters	100 liters
5657e027-6de6-11ea-94a1-ccda262736ce	A nurse wants to add water to 30 ounces of a 10% solution of benzalkonium chloride to dilute it to an 8% solution. How much water must she add?	7.5 ounces	7.5 ounces
56580650-6de6-11ea-ba55-ccda262736ce	A reaction of 53.1 g Na and 35.7 g of Br2 yields 40 g of NaBr. What is the percentage yield?	16.81%	16.81%
56580651-6de6-11ea-b5c8-ccda262736ce	A 45.0 g aqueous solution is made using 10.0 g of ethanol. What percentage of the solution is ethanol?	22.2%	22.2%
56580652-6de6-11ea-8738-ccda262736ce	A gas occupies 1.46 L at a pressure of 1.00 bar. What is the volume when the gas is dropped into the ocean to a depth such that the pressure is increased to 60.0 bar?	0.02 L	0.02 L
56580653-6de6-11ea-b77a-ccda262736ce	How does the reaction between calcium oxide, and nitric acid demonstrate the principle of stoichiometry?	CaO(s) + 2HNO3(aq) -> Ca(NO3)2(aq) + H2O(l)	CaO(s) + 2HNO3(aq) -> Ca(NO3)2(aq) + H2O(l)
56580654-6de6-11ea-9631-ccda262736ce	If a buffer solution is 0.290 M in a weak base (Kb = 6.4 × 10^(−5)) and 0.520 M in its conjugate acid, what is the pH?	9.56	9.56
56580655-6de6-11ea-b88a-ccda262736ce	How many grams of KI are in 25.0 mL of a 3.0% (m/v) KI solution?	0.75 grams	0.75 grams
56580656-6de6-11ea-8308-ccda262736ce	How do we represent the complete combustion of octane?	C8H18(g) + 25/2 O2(g) -> 8 CO2(g) + 9 H2O(g)	C8H18(g) + 25/2 O2(g) -> 8 CO2(g) + 9 H2O(g)
56580657-6de6-11ea-a9b4-ccda262736ce	The ratio of carbon atoms to hydrogen atoms to oxygen atoms in a molecule of dicyclohexyl maleate is 4 to 6 to 1. What is its molecular formula if its molar mass is 280 g?	C16H24O4	C16H24O4
56580658-6de6-11ea-8db4-ccda262736ce	What is the balanced net ionic equation for sodium hydroxide and acetylsalicylic acid?	C6H4OCOCH3COOH(aq) + OH-(aq) -> C6H4OCOCH3COO-(aq) + H2O(l)	C6H4OCOCH3COOH(aq) + OH-(aq) -> C6H4OCOCH3COO-(aq) + H2O(l)
56580659-6de6-11ea-9e4c-ccda262736ce	What is the number of grams in 7.19 moles of BaSO4?	1676 grams	1676 grams
5658065a-6de6-11ea-a083-ccda262736ce	If the hydronium ion concentration of a solution is 1.63 × 10^(−8) M, what is the hydroxide ion concentration?	6.13 × 10^(-7) M	6.13 × 10^(-7) M
5658065b-6de6-11ea-9f65-ccda262736ce	One reaction that produces hydrogen gas can represented by the following unbalanced chemical equation: Mg(s) + HCl(aq) -> MgCl2(aq) + H2(g). What mass of HCl is consumed by the reaction of 2.50 moles of magnesium?	182.3 g	182.3 g
5658065c-6de6-11ea-a723-ccda262736ce	How do you balance the following equation: ? NH3 + ? O2 -> ? NO + ? H2O?	4 NH3 + 5 O2 -> 4 NO + 6 H2O	4 NH3 + 5 O2 -> 4 NO + 6 H2O
56582d6e-6de6-11ea-b74d-ccda262736ce	How does thiosulfate ion, S2O3^2− give rise to sulfur and sulfur dioxide upon disproportionation?	S2O3^2− + 2H+ -> S + H2O + SO2	S2O3^2− + 2H+ -> S + H2O + SO2
56582d6f-6de6-11ea-b015-ccda262736ce	How do I calculate the pH of the buffer solution formed when 10.0 cm^3 of 0.80 mol/dm^3 sodium hydroxide is mixed with 50.0 cm^3 of 0.50 mol/dm^3 ethanoic acid (Ka = 1.74 × 10^(−5) mol/dm^3)?	4.43	4.43
56582d70-6de6-11ea-be68-ccda262736ce	0.50 mol solute is dissolved in a 0.30 L volume of solution. What is the molar concentration?	1.7 mol/L	1.7 mol/L
56582d71-6de6-11ea-ac4e-ccda262736ce	If a solution has a 40% mass (in grams) to volume (in milliliters) ratio; what will be the volume corresponding to a mass of 70 grams?	175 milliliters	175 milliliters
56582d72-6de6-11ea-a182-ccda262736ce	What is the steric number for the O atom in water?	4	4
56582d73-6de6-11ea-b133-ccda262736ce	What volume of 18.0 M H2SO4 is needed to contain 2.45 g H2SO4?	1.5 mL	1.5 mL
56582d74-6de6-11ea-9da7-ccda262736ce	How many grams of a 17.8% sugar solution contain 68.0 g of sugar?	382 grams	382 grams
56582d75-6de6-11ea-96e5-ccda262736ce	The average nicotine (C10H14N2, molar mass 162.3 g/mol) content of a Camel cigarette is 1.93 mg. Suppose an individual smokes one pack of 20 cigarettes a day. How many moles of nicotine are smoked in a day?	2.38 × 10^(-4) moles	2.38 × 10^(-4) moles
56582d76-6de6-11ea-b973-ccda262736ce	How to convert 3.0 moles of ZnCl2 into grams?	408.95 grams	408.95 grams
56582d77-6de6-11ea-94e4-ccda262736ce	Magnesium chloride has an atomic mass of 94 amu. What is the mass of one mole of magnesium chloride?	94 g	94 g
56582d78-6de6-11ea-a84c-ccda262736ce	A balloon has a volume of 253.2 mL at 356 K. The volume of the balloon is decreased to 165.4 mL. What is the new temperature?	233 K	233 K
56582d79-6de6-11ea-9062-ccda262736ce	The temperature of a balloon increases from 25 K to 50 K. What will the final volume of the balloon be if it was 1 L before the temperature change?	2 L	2 L
56582d7a-6de6-11ea-a18a-ccda262736ce	What is the formula for vanadium(V) phosphate?	V3(PO4)5	V3(PO4)5
56582d7b-6de6-11ea-a85b-ccda262736ce	A student combusts 95.70 g of butane (C4H10) in the presence of 94.40 g of oxygen. How do you write and balance the equation for the reaction?	2C4H10(g) + 13 O2(g) -> 8 CO2(g) + 10 H2O(g)	2C4H10(g) + 13 O2(g) -> 8 CO2(g) + 10 H2O(g)
56582d7c-6de6-11ea-8ecd-ccda262736ce	What is the reaction of CO2(g) with Ca(OH)2(aq)?	CO2(g) + Ca(OH)2(aq) -> CaCO3(s) + H2O(l)	CO2(g) + Ca(OH)2(aq) -> CaCO3(s) + H2O(l)
56582d7d-6de6-11ea-a48d-ccda262736ce	When the following equation is balanced, K(s) + H2O(l) -> KOH(aq) + H2(g), what is the coefficient of H2?	1	1
56582d7e-6de6-11ea-8423-ccda262736ce	L have 56 L of H2 gas at STP. Haw many grams do I have of H2 gas?	5.0 grams	5.0 grams
56585498-6de6-11ea-ab36-ccda262736ce	How much would a dosage of 1 g strontium chloride hexahydrate raise the PPM of strontium in a total water volume of 100 L?	3.3 ppm	3.3 ppm
56585499-6de6-11ea-ac34-ccda262736ce	What mass of CO2 contains 4.8 × 10^22 oxygen atoms?	1.8 g	1.8 g
5658549a-6de6-11ea-9c1d-ccda262736ce	How to Calculate the pH of 0.180 g of potassium biphthalate (pKa = 5.4) in 50.0 mL of water?	3.58	3.58
5658549b-6de6-11ea-87d7-ccda262736ce	What is the specific heat of a material if a 6.0 g sample absorbs 50 J when it is heated from 30 °C to 50 °C?	0.42 J/(g * ℃)	0.42 J/(g * ℃)
5658549c-6de6-11ea-aef8-ccda262736ce	What is the volume of 2 mol of an Ideal Gas at 0 °C, and 1 atm?	4.54 × 10^(-2) m^3	4.54 × 10^(-2) m^3
5658549d-6de6-11ea-9a02-ccda262736ce	What is the concentration in molarity of a 250 mL solution made with 43.4 grams of LiBr?	2.0 M	2.0 M
5658549e-6de6-11ea-a232-ccda262736ce	A 66.5 g mass of a solute whose formula mass is 80.05 g/mol is used to prepare a solution of 315 mL volume. What is its molarity?	2.7 mol/L	2.7 mol/L
5658549f-6de6-11ea-83cd-ccda262736ce	What is the number of electrons in a 1.5 mol quantity of dioxygen gas?	1.45 × 10^25	1.45 × 10^25
565854a0-6de6-11ea-802b-ccda262736ce	What is the formula for the covalent compound carbon tetrachloride?	CCl4	CCl4
565854a1-6de6-11ea-9f71-ccda262736ce	A sample of gas X occupies 10 m^3 at the pressure of 120 kPa. If the volume of the sample is 3 m^3, what is the new pressure of the gas?	400 kPa	400 kPa
565854a2-6de6-11ea-9795-ccda262736ce	What is the mole ratio of Fe3O4 to Fe?	0.24	0.24
565854a3-6de6-11ea-8e19-ccda262736ce	What is the molarity of a sulfuric acid solution prepared by diluting 500.0 mL of 1.00 M H2SO4 to a total volume of 2.50 L?	2.00 mol/L	2.00 mol/L
565854a4-6de6-11ea-8884-ccda262736ce	What is the pH of a 0.150 M NaOH solution?	13.18	13.18
565854a5-6de6-11ea-95f9-ccda262736ce	How hot would a 2.3 L balloon have to get to expand to a volume of 3.0 L, assuming the initial temperature of the balloon is 24 °C, and that the pressure inside the balloon remains constant?	390 K	390 K
565854a6-6de6-11ea-8723-ccda262736ce	What mass of silver chloride can be produced from 1.09 L of a 0.118 M solution of silver nitrate?	18.49 g	18.49 g
565854a7-6de6-11ea-9cd4-ccda262736ce	What is the molecular formula of a compound with the following percentages: 75.69% C, 8.80% H, and 15.51% O?	C7H9O	C7H9O
565854a8-6de6-11ea-98f9-ccda262736ce	How much energy is absorbed as heat by 21 g of gold when it is heated from 25 °C to 35 °C?	27.09 J	27.09 J
565854a9-6de6-11ea-85b6-ccda262736ce	How many grams are there in 1.18×10^26 atoms of iridium?	37700 grams	37700 grams
565854aa-6de6-11ea-96c9-ccda262736ce	A solution is prepared by dissolving 3.5 g of KCl in water & making the volume of solution to 250 mL. What is the millimoles of KCl dissolved?	47 millimoles	47 millimoles
565854ab-6de6-11ea-adf8-ccda262736ce	How does sodium hydride react with water?	NaH(s) + H2O(l) -> NaOH(aq) + 12 H2(g)	NaH(s) + H2O(l) -> NaOH(aq) + 12 H2(g)
565854ac-6de6-11ea-9473-ccda262736ce	What is the oxidation number of iron in FeO?	+2	+2
565854ad-6de6-11ea-a8f0-ccda262736ce	1: For a given amount, type, and temperature of gas, when its pressure is increased from 200 kPa to 500 kPa, what will its volume be if its initial volume is 3 cubic meters?	1.2 cubic meters	1.2 cubic meters
56587ba4-6de6-11ea-bab5-ccda262736ce	What is the pH of pure water at 25.0 °C if the Kw at this temperature is 1.0 × 10^(-14)?	7.00	7.00
56587ba5-6de6-11ea-bfd2-ccda262736ce	If a chemist needs to make 35.05 g of CuI2, how many mL of a 3.3 M solution of NaI must he use, assuming there is excess copper (II) nitrate?	66.94 mL	66.94 mL
56587ba6-6de6-11ea-b1c1-ccda262736ce	If 10 drops of pyruvic acid (HC3H3O3) are titrated with 20 drops of 0.25 M NaOH, what is the molar concentration of the pyruvic acid solution?	0.50 M	0.50 M
56587ba7-6de6-11ea-ac5d-ccda262736ce	If the balloon had a volume of 2 L at a depth of 40 m, what was the original volume of the balloon if we assume the pressure at the surface of the water is 14.7 psi?	10 L	10 L
56587ba8-6de6-11ea-86d1-ccda262736ce	When magnesium ions form compounds with bromide ions, how many magnesium ion(s) are needed to form a neutral compound?	1	1
56587ba9-6de6-11ea-8f2e-ccda262736ce	What is the mass in grams of 0.000221 mol of carbon?	2.65 × 10^(-3) grams	2.65 × 10^(-3) grams
56587baa-6de6-11ea-a435-ccda262736ce	A 15 g mass of solute was dissolved in a mass of water to give a 15% w/w solution. What was the mass of water used to make the solution?	85 g	85 g
56587bab-6de6-11ea-b0ed-ccda262736ce	How would you calculate the solubility of Mn(OH)2 in grams per liter when buffered at ph = 9.5?	1.2 × 10^(-3) grams per liter	1.2 × 10^(-3) grams per liter
56587bac-6de6-11ea-ab97-ccda262736ce	What volume of water is required to dissolve a 6.7 g mass of calcium sulfate if Ksp CaSO4 = 2.4 × 10^(-5)?	10 L	10 L
56587bad-6de6-11ea-a5e5-ccda262736ce	How many mmoles in NaOH are used? In an experiment, 5 mL of 6 M NaOH is used along with 300 mL distilled water. The solution of the NaOH was titrated into a vinegar solution and it was found that 7.92 mL of NaOH was used.	0.8 mmoles	0.8 mmoles
56587bae-6de6-11ea-9ddd-ccda262736ce	A 2.0 mL sample of NaOH solution is exactly neutralized by 4.0 mL of 3.0 M HCl solution. What is the concentration of the NaOH solution?	6.0 mol/L	6.0 mol/L
56587baf-6de6-11ea-a532-ccda262736ce	How would you balance this chemical equation?  As2O3 + NaOH -> Na3AsO3 + H2O?	As2O3 + 6 NaOH -> 2 Na3AsO3 + 3 H2O	As2O3 + 6 NaOH -> 2 Na3AsO3 + 3 H2O
56587bb0-6de6-11ea-afaa-ccda262736ce	How many electrons are found in a sample of dioxygen gas contained in a 0.448 L container at STP?	1.20   x  10^22	1.20   x  10^22
56587bb1-6de6-11ea-815b-ccda262736ce	Carbon disulfide, CS2 can be made from coke, C and sulfur dioxide, SO2: 3 C + 2 SO2 -> CS2 + CO2. If the actual yield of CS2 is 86% of the theoretical yield, what mass of coke is needed to produce 950 g of CS2?	523 g	523 g
56587bb2-6de6-11ea-98c0-ccda262736ce	How many mL of a 0.124 moles/L solution of potassium permanganate contain 0.722 g of the salt?	36.8 mL	36.8 mL
56587bb3-6de6-11ea-ae91-ccda262736ce	How many isomers can a formula of C5H12 support?	3	3
56587bb4-6de6-11ea-9550-ccda262736ce	What is the pH for a 0.020 mol/L solution of HCl(aq)?	1.70	1.70
56587bb5-6de6-11ea-b6a2-ccda262736ce	How much water should be added to 5.00 g of KCI to prepare a 0.500 M solution?	133.4 cm^3	133.4 cm^3
56587bb6-6de6-11ea-9e20-ccda262736ce	What is the formula for calcium hydroxide?	Ca(OH)2	Ca(OH)2
56587bb7-6de6-11ea-8805-ccda262736ce	How much heat is needed to raise the temperature of 5.58 kilograms of iron from 20.0 °C to 1000.0 °C? The specific heat of iron is 450,000 J/(kg * °C).	2.46 × 10^9 J	2.46 × 10^9 J
56587bb8-6de6-11ea-8c44-ccda262736ce	What is the volume of the gas after the explosion in the following problem? In a thermonuclear device the pressure of 0.050 liters of gas within the bomb casing reaches 4.0 × 10^6 atm. When the bomb casing is destroyed by the explosion. the gas is released into the atmosphere where it reaches a pressure of 1.00 atm.	200 m^3	200 m^3
56587bb9-6de6-11ea-9305-ccda262736ce	If a gas has an initial temperature of 300 K at a pressure of 100 kPa and it is then heated to 600 K, what is the new pressure?	200 kPa	200 kPa
56587bba-6de6-11ea-a07b-ccda262736ce	What is the mass of a SINGLE ^32S atom?	5.31 × 10^(-23) g	5.31 × 10^(-23) g
5658a2ae-6de6-11ea-9263-ccda262736ce	The ionization energy of aluminum is 577.6 kJ/mol. What is the longest wavelength of light to which a single photon could ionize an aluminum atom?	2.07 × 10^(-7) m	2.07 × 10^(-7) m
5658a2af-6de6-11ea-9fb1-ccda262736ce	What is the temperature, in °C, of 0.938 moles of Cl2 gas with a pressure of 3.24 atm and volume of 9.31 L?	118.7 ℃	118.7 ℃
5658a2b0-6de6-11ea-9a83-ccda262736ce	If a gas sample occupies 4.2 L at a pressure of 101 kPa. What volume will it occupy if the pressure is increased to 235 kPa?	1.8 L	1.8 L
5658a2b1-6de6-11ea-a462-ccda262736ce	A mixture was found to contain 1.50 g NH4Cl, 0.80 g NaCl, and 1.20 g SiO2. What is the percentage of sand in this mixture?	34.29%	34.29%
5658a2b2-6de6-11ea-bbb1-ccda262736ce	How do you calculate the molarity of 0.060 moles NaHCO3 in 1500 mL of solution?	0.04 M	0.04 M
5658a2b3-6de6-11ea-9a72-ccda262736ce	How do you balance the redox reaction?  KMnO4 + H2O2 + H2SO4 -> MnSO4 + K2SO4 + O2 + H2O?	2 KMnO4 + 5 H2O2 + 3 H2SO4 -> 2 MnSO4 + K2SO4 + 5 O2 + 8 H2O	2 KMnO4 + 5 H2O2 + 3 H2SO4 -> 2 MnSO4 + K2SO4 + 5 O2 + 8 H2O
5658a2b4-6de6-11ea-a1af-ccda262736ce	How do you convert 4.00 moles of N2 to liters?	100 liters	100 liters
5658a2b5-6de6-11ea-8568-ccda262736ce	What is the molality of a solution prepared by dissolving 150.0 g C6H12O6 in 600.0 g H2O ?	1.39 M	1.39 M
5658a2b6-6de6-11ea-9bbb-ccda262736ce	A gas sample weighing 3.78 grams occupies a volume of 2.28 L at STP. What is the molecular mass of the sample?	37.6 g/mol	37.6 g/mol
5658a2b7-6de6-11ea-9bb5-ccda262736ce	How many oxygen atoms are there in a 32 g mass of oxygen gas?	1.20 × 10^24	1.20 × 10^24
5658a2b8-6de6-11ea-8b8e-ccda262736ce	Given the following, how many millimoles (mmol) of the non-limiting reactant will remain unused at the end of the reaction? If iron is oxidized to Fe^2+ by a copper(II) sulfate solution, and 0.485 grams of iron and 14.5 mL of 0.438 M copper(II) sulfate react to form as much product as possible.	2.33 millimoles	2.33 millimoles
5658a2b9-6de6-11ea-82dc-ccda262736ce	Cobalt(II) sulfide, CoS, has a Ksp value of 3.0 × 10^(-26). What is the solubility of CoS in mol/L?	1.73 × 10^(-13) mol/L	1.73 × 10^(-13) mol/L
5658a2ba-6de6-11ea-82d7-ccda262736ce	Lead nitrate can be decomposed by heating. What is the percent yield of the decomposition reaction if 9.9 g of Pb(NO3)2 are heated to give 5.5 g of PbO?	82.44%	82.44%
5658a2bb-6de6-11ea-90f8-ccda262736ce	What is the equilibrium constant, Kc, for the reaction at this temperature? The following reaction was performed in a sealed vessel at 753 °C: H2(g) + I2(g) <=> 2 HI(g) Initially, only H2 and I2 were present at concentrations of [H2] = 3.10 M and [I2] = 2.55 M. The equilibrium concentration of I2 is 0.0200 M.	2.25 × 10^3	2.25 × 10^3
5658a2bc-6de6-11ea-ae27-ccda262736ce	To sterilize a 50.0 g glass baby battle, we must raise its temperature from 22 °C to 95.0 °C. How much heat is required?	3066 J	3066 J
5658a2bd-6de6-11ea-bcdd-ccda262736ce	What weight of solute is needed to prepare 350 mL of 0.6 M Na2CO3?	22.26 g	22.26 g
5658a2be-6de6-11ea-8964-ccda262736ce	A 0.0245 mg sample of nitrogen reacts with oxygen to form 0.0945 mg of the oxide. What is the empirical formula of this nitrogen oxide compound?	N2O5	N2O5
5658a2bf-6de6-11ea-a577-ccda262736ce	How do you convert 5.3 × 10^25 molecules of CO2 to moles?	88 moles	88 moles
5658a2c0-6de6-11ea-9f98-ccda262736ce	What is the pressure of a sample of CH4 gas (6.022 g) in a 30.0 L vessel at 402 K?	106.27 atm	106.27 atm
5658a2c1-6de6-11ea-a83d-ccda262736ce	31.5 grams of an unknown substance is heated to 102.4 °C and then placed into a calorimeter containing 103.5 grams of water at 24.5 °C. If the final temperature reached in the calorimeter is 32.5 °C, what is the specific heat of the unknown substance?	0.38 J/(g * ℃)	0.38 J/(g * ℃)
5658a2c2-6de6-11ea-b22e-ccda262736ce	How many moles of H2O could be obtained by reacting 0.75 mole of H2O2 in the reaction H2O2 + H2S -> 2 H2O + S?	1.50 moles	1.50 moles
5658c9c2-6de6-11ea-9d62-ccda262736ce	How many moles of Cl are in 1.2 × 10^24 formula units of magnesium chloride?	4.00 moles	4.00 moles
5658c9c3-6de6-11ea-85a0-ccda262736ce	A balloon has a volume of 253.2 L at 356 K. The volume of the balloon is decreased to 165.4 L. What is the new temperature?	232.55 K	232.55 K
5658c9c4-6de6-11ea-82d0-ccda262736ce	What volume of ammonia is produced by the reaction when 19.5 L of hydrogen gas react at 93 °C and 48.7 kPa?	13.00 L	13.00 L
5658c9c5-6de6-11ea-bd8f-ccda262736ce	When 0.1 moles of an unknown hydrocarbon CxHy was combusted, it produced 0.3 moles of CO2 and 0.4 moles of H2O. What is the molecular formula of this hydrocarbon?	C3H8	C3H8
5658c9c6-6de6-11ea-9f84-ccda262736ce	What is the oxidation state of chlorine in KClO3?	+5	+5
5658c9c7-6de6-11ea-adc7-ccda262736ce	What is the molality of a solution in which 15 g of I2 is dissolved in 500.0 g of alcohol?	0.24 mol/kg	0.24 mol/kg
5658c9c8-6de6-11ea-8080-ccda262736ce	How do you calculate the percentage composition of oxygen in N2O5？	25.93%	25.93%
5658c9c9-6de6-11ea-b83e-ccda262736ce	How do you make a 600 mL volume of 20% (w/w) caustic soda in water?	60 grams	60 grams
5658c9ca-6de6-11ea-9ed7-ccda262736ce	How many moles of water can be produced when 17.2 g B2H6 undergoes complete combustion?	1.24 moles	1.24 moles
5658c9cb-6de6-11ea-a883-ccda262736ce	How many Good's buffer agents exist?	20	20
5658c9cc-6de6-11ea-95ac-ccda262736ce	A gas cylinder contains 2.0 mol of gas X and 6.0 mol of gas Y at a total pressure of 2.1 atm. What is is partial pressure of gas Y?	1.58 atm	1.58 atm
5658c9cd-6de6-11ea-853a-ccda262736ce	What is the molar concentration of potassium ion in a solution that is 73 ppm with respect to K3[Fe(C ≡ N)6]?	6.63 × 10^(-5) mol/L	6.63 × 10^(-5) mol/L
5658c9ce-6de6-11ea-b209-ccda262736ce	How many moles of potassium are there in 2.4 × 10^21 atoms K?	3.99 × 10^(-3) moles	3.99 × 10^(-3) moles
5658c9cf-6de6-11ea-b22f-ccda262736ce	How many grams of NaCl are present in 14.65 moles?	856.15 grams	856.15 grams
5658c9d0-6de6-11ea-bb17-ccda262736ce	When the equation Ni(NO3)3 + PbBr4 -> NiBr3 + Pb(NO3)4 is balanced, what is the coefficient for Ni(NO3)3?	4	4
5658c9d1-6de6-11ea-a6e6-ccda262736ce	The temperature of 24 Iiters of a certain gas is 300 K. If we change the temperature to 400 K, what is the new volume of the gas?	32 L	32 L
5658c9d2-6de6-11ea-8588-ccda262736ce	Using the equation N2 + 3 H2 -> 2 NH3, if 28 g N2 react, how many grams of NH3 will be produced?	34 grams	34 grams
